chunk,route_id,segment_id,segment_path,video_path,video_size_bytes,has_raw_log_bz2,has_preview_png,has_frame_times,frame_times_shape,has_frame_positions,frame_positions_shape,has_frame_velocities,frame_velocities_shape,has_frame_orientations,frame_orientations_shape,frame_count,start_time_s,end_time_s,duration_s,estimated_fps,timestamps_monotonic,mean_speed_mps,max_speed_mps,usable,issue,split
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,50,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/50,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/50/video.hevc,37448638,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,238867.405426,238927.354608,59.949182,20.000273,True,26.611953,30.102834,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,51,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/51,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/51/video.hevc,37526222,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,238927.404595,238987.35374,59.949145,20.000285,True,29.334164,32.860999,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,52,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/52,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/52/video.hevc,37505918,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,238987.403777,239047.352896,59.949119,20.000294,True,28.663074,34.991434,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,53,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/53,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/53/video.hevc,37497134,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239047.40292,239107.35206,59.94914,20.000287,True,33.947536,36.926048,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,54,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/54,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/54/video.hevc,37495902,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239107.40206,239167.351253,59.949193,20.000269,True,33.746927,35.961058,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,55,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/55,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/55/video.hevc,37483918,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239167.401222,239227.350421,59.949199,20.000267,True,32.478568,35.696028,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,56,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/56,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/56/video.hevc,37423614,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239227.400368,239287.34953,59.949162,20.00028,True,18.996269,29.310926,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,57,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/57,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/57/video.hevc,37476942,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239287.399546,239347.348686,59.94914,20.000287,True,3.881558,7.324708,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,58,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/58,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/58/video.hevc,37411806,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239347.398691,239407.347848,59.949157,20.000281,True,2.687103,7.308938,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,59,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/59,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/59/video.hevc,37428366,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239407.397857,239467.347001,59.949144,20.000286,True,1.140792,8.334812,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,60,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/60,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/60/video.hevc,37478878,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239467.397002,239527.346177,59.949175,20.000275,True,8.971298,16.970292,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-06--08-40-05,61,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/61,Chunk_10/99c94dc769b5d96e|2018-11-06--08-40-05/61/video.hevc,37399214,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,239527.396158,239587.345318,59.94916,20.00028,True,8.53695,19.247373,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,20,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/20,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/20/video.hevc,37456958,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1236.069939,1296.019049,59.94911,20.000297,True,34.810236,36.15672,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,21,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/21,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/21/video.hevc,37518094,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1296.069044,1356.018189,59.949145,20.000285,True,33.778355,37.488017,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,22,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/22,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/22/video.hevc,37501438,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1356.068192,1416.017362,59.94917,20.000277,True,35.006457,36.627048,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,23,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/23,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/23/video.hevc,37494926,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1416.067352,1476.016506,59.949154,20.000282,True,35.011231,36.808348,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,24,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/24,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/24/video.hevc,37499550,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1476.066519,1536.015658,59.949139,20.000287,True,32.443468,35.716635,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,25,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/25,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/25/video.hevc,37498622,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1536.065678,1596.014818,59.94914,20.000287,True,30.787076,35.259513,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,26,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/26,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/26/video.hevc,37521454,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1596.064814,1656.013971,59.949157,20.000281,True,33.533264,35.598053,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,27,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/27,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/27/video.hevc,37501678,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1656.063969,1716.013148,59.949179,20.000274,True,33.606858,35.62686,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,28,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/28,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/28/video.hevc,37454974,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1716.063132,1776.012293,59.949161,20.00028,True,26.89897,32.131649,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,29,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/29,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/29/video.hevc,37460078,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1776.062296,1836.011498,59.949202,20.000266,True,10.307503,19.243655,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,30,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/30,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/30/video.hevc,37478686,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1836.061451,1896.010616,59.949165,20.000279,True,0.029379,0.611789,True,ok,train
Chunk_10,99c94dc769b5d96e|2018-11-07--10-06-00,31,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/31,Chunk_10/99c94dc769b5d96e|2018-11-07--10-06-00/31/video.hevc,37412686,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1896.060598,1956.009774,59.949176,20.000275,True,8.844255,17.243714,True,ok,train
