chunk,route_id,segment_id,segment_path,video_path,video_size_bytes,has_raw_log_bz2,has_preview_png,has_frame_times,frame_times_shape,has_frame_positions,frame_positions_shape,has_frame_velocities,frame_velocities_shape,has_frame_orientations,frame_orientations_shape,frame_count,start_time_s,end_time_s,duration_s,estimated_fps,timestamps_monotonic,mean_speed_mps,max_speed_mps,usable,issue,split
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,17,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/17,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/17/video.hevc,37478494,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1060.824843,1120.773984,59.949141,20.000287,True,8.874381,14.89888,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,18,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/18,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/18/video.hevc,37472462,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1120.82399,1180.773147,59.949157,20.000281,True,18.360158,24.864728,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,19,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/19,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/19/video.hevc,37482270,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1180.823149,1240.772316,59.949167,20.000278,True,24.431962,27.227757,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,20,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/20,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/20/video.hevc,37492510,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1240.822306,1300.771455,59.949149,20.000284,True,27.12419,30.651915,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,21,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/21,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/21/video.hevc,37492510,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1300.821452,1360.770616,59.949164,20.000279,True,26.24134,28.79545,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,22,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/22,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/22/video.hevc,37433342,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1360.820621,1420.76978,59.949159,20.000281,True,26.64138,30.779481,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,23,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/23,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/23/video.hevc,37463118,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1420.819775,1480.768932,59.949157,20.000281,True,10.8207,15.387491,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,24,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/24,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/24/video.hevc,37495854,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1480.81896,1540.768116,59.949156,20.000282,True,10.233467,13.009168,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,25,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/25,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/25/video.hevc,37483310,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1540.818101,1600.767239,59.949138,20.000288,True,11.136964,16.759706,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,26,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/26,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/26/video.hevc,37460382,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1600.817249,1660.766399,59.94915,20.000284,True,13.947077,18.904943,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,27,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/27,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/27/video.hevc,37471246,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1660.816407,1720.765567,59.94916,20.00028,True,23.915559,33.973918,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,28,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/28,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/28/video.hevc,37466110,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1720.815563,1780.764712,59.949149,20.000284,True,33.805781,36.844659,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,29,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/29,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/29/video.hevc,37487502,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1780.814717,1840.76388,59.949163,20.000279,True,30.683009,34.781691,True,ok,train
Chunk_3,99c94dc769b5d96e|2018-05-01--08-13-53,30,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/30,Chunk_3/99c94dc769b5d96e|2018-05-01--08-13-53/30/video.hevc,37495806,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,1840.813878,1900.763023,59.949145,20.000285,True,30.0615,32.648615,True,ok,train
