chunk,route_id,segment_id,segment_path,video_path,video_size_bytes,has_raw_log_bz2,has_preview_png,has_frame_times,frame_times_shape,has_frame_positions,frame_positions_shape,has_frame_velocities,frame_velocities_shape,has_frame_orientations,frame_orientations_shape,frame_count,start_time_s,end_time_s,duration_s,estimated_fps,timestamps_monotonic,mean_speed_mps,max_speed_mps,usable,issue,split
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,27,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/27,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/27/video.hevc,37453854,True,True,True,1199,True,1199x3,True,1199x3,True,1199x4,1199,341037.94037,341097.839532,59.899162,20.00028,True,32.810853,33.105645,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,28,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/28,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/28/video.hevc,37547198,True,True,True,1201,True,1201x3,True,1201x3,True,1201x4,1201,341097.889543,341157.888708,59.999165,20.000278,True,32.827424,33.114659,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,29,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/29,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/29/video.hevc,37496190,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341157.938686,341217.887838,59.949152,20.000283,True,33.071672,33.261835,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,30,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/30,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/30/video.hevc,37496894,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341217.937846,341277.887001,59.949155,20.000282,True,32.713755,33.166735,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,31,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/31,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/31/video.hevc,37496510,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341277.937013,341337.88617,59.949157,20.000281,True,32.631064,33.14561,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,32,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/32,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/32/video.hevc,37485166,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341337.936155,341397.885314,59.949159,20.000281,True,31.925231,33.146291,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,33,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/33,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/33/video.hevc,37502366,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341397.935315,341457.884474,59.949159,20.000281,True,32.791256,33.233922,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,34,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/34,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/34/video.hevc,37487998,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341457.934473,341517.883627,59.949154,20.000282,True,32.90069,33.249596,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,35,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/35,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/35/video.hevc,37515726,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341517.933632,341577.882791,59.949159,20.000281,True,30.961726,33.000731,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,36,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/36,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/36/video.hevc,37467070,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341577.932803,341637.881942,59.949139,20.000287,True,6.868029,22.145418,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,37,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/37,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/37/video.hevc,37475454,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341637.931951,341697.881112,59.949161,20.00028,True,2.793074,11.974533,True,ok,train
Chunk_5,99c94dc769b5d96e|2018-07-03--10-35-30,38,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/38,Chunk_5/99c94dc769b5d96e|2018-07-03--10-35-30/38/video.hevc,37468430,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,341697.931107,341757.880273,59.949166,20.000278,True,8.022424,19.977148,True,ok,train
